,step,Opt_val,Eval_val,Loss_val,Violations,A_norm,Test_val,Violation_val,Violation_train,mu,lam,alpha,alphagrad,dfnorm,gradnorm
112,112,-34844.970952337295,-34449.924872397496,-34451.17805104689,0.0012698413338512182,11.012989092733852,-34844.970952337295,0.001915966912734361,0.0006488662911579013,30.78330444087676,988.9934235874161,0.0006488662911579013,tensor(7642.8252),41.57624555397571,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
113,113,-34844.97906714472,-34445.04700249183,-34446.31624019257,0.0012698413338512182,11.012989062248417,-34844.97906714472,0.0018695281192242588,0.000601994979660958,31.091137485285525,1001.3252767584976,0.000601994979660958,tensor(7642.8252),41.62394874287845,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
114,114,-34844.987168388994,-34440.122161477375,-34441.40764057532,0.0012698413338512182,11.012989031642979,-34844.987168388994,0.0018224672726176543,0.0005544846644625068,31.402048860138382,1013.778971311548,0.0005544846644625068,tensor(7642.8252),41.692434865859674,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
115,115,-34844.99525762375,-34435.14991478447,-34436.451819649286,0.0012698413338512182,11.012989000934365,-34844.99525762375,0.0017747873643418719,0.0005063386051915586,31.716069348739765,1026.3556909252234,0.0005063386051915586,tensor(7642.8252),41.680595301616435,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
116,116,-34845.003338642426,-34430.12982779892,-34431.44834490455,0.0012698413338512182,11.012988970133387,-34845.003338642426,0.0017264895849889966,0.00045755819883197546,32.03323004222716,1039.0566306122846,0.00045755819883197546,tensor(7642.8252),41.705446753099494,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
117,117,-34845.011413251326,-34425.06146198891,-34426.3967800212,0.0012698413338512182,11.012988939250599,-34845.011413251326,0.001677573670171084,0.00040814329986460507,32.35356234264943,1051.8829967773902,0.00040814329986460507,tensor(7642.8252),41.73807976794351,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
118,118,-34845.019482700925,-34419.94437500328,-34421.29668494347,0.0012698413338512182,11.012988908293227,-34845.019482700925,0.0016280382154917098,0.0003580925695132464,32.67709796607593,1064.8360072847222,0.0003580925695132464,tensor(7642.8252),41.76736491665332,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
119,119,-34845.02754813114,-34414.77812179727,-34416.14761699487,0.0012698413338512182,11.012988877267922,-34845.02754813114,0.0015778808131334874,0.00030740362126380205,33.003868945736684,1077.9168915293997,0.00030740362126380205,tensor(7642.8252),41.82138556991461,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
120,120,-34845.035609617364,-34409.56225344249,-34410.94912969111,0.0012698413338512182,11.012988846179908,-34845.035609617364,0.0015270983138024668,0.0002560732827987522,33.33390763519405,1091.1268905167603,0.0002560732827987522,tensor(7642.8252),41.82316287926006,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
121,121,-34845.04366889581,-34404.29631929321,-34405.700774881,0.0012698413338512182,11.012988815033093,-34845.04366889581,0.0014756869434881259,0.000204097741516307,33.66724671154599,1104.4672569461022,0.000204097741516307,tensor(7642.8252),41.89043242776896,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
122,122,-34845.051725234414,-34398.97986336861,-34400.40209915568,0.0012698413338512182,11.012988783832292,-34845.051725234414,0.0014236424172218488,0.00015147263184189796,34.003919178661455,1117.939255297187,0.00015147263184189796,tensor(7642.8252),41.90463419474312,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
123,123,-34845.05977981638,-34393.61242834963,-34395.05264780572,0.0012698413338512182,11.012988752577936,-34845.05977981638,0.001370960022973121,9.819315891945735e-05,34.34395837044807,1131.5441619208914,9.819315891945735e-05,tensor(7642.8252),41.91334353302844,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
124,124,-34845.06783372345,-34388.193552592405,-34389.65196185739,0.0012698413338512182,11.01298872127274,-34845.06783372345,0.0013176346724218903,4.425413499120623e-05,34.68739795415255,1145.2832651312406,4.425413499120623e-05,tensor(7642.8252),41.92261584628574,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
125,125,-34845.07588765269,-34382.6673574976,-34384.14419972818,0.0012698413338512182,11.012988689919506,-34845.07588765269,0.0013114651403233694,3.74264508845338e-05,35.03427193369408,1159.1595225390975,-1.0349918738938868e-05,tensor(7642.8252),577.4186017107213,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
126,126,-34845.107027903236,-34377.143426547336,-34378.63458219306,0.0012698413338512182,11.012988745613303,-34845.107027903236,0.001276039280288779,5.018868540325565e-06,35.38461465303102,1173.1734071449803,-2.281842171214521e-06,tensor(7642.8252),587.9969813065134,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
127,127,-34845.15784602633,-34371.49802437567,-34373.000351588795,0.0012698413338512182,11.01298885111245,-34845.15784602633,0.0013135823685081673,4.830632678931579e-05,35.73846079956133,1187.3289623069513,4.830632678931579e-05,tensor(7642.8252),42.29053193601125,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
128,128,-34845.20011361112,-34365.801977760566,-34367.31703537666,0.0012698413338512182,11.012988929117057,-34845.20011361112,0.0013377183558472563,7.690356869716197e-05,36.09584540755694,1201.6270950419512,7.690356869716197e-05,tensor(7642.8252),42.445533509112636,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
129,129,-34845.23554024586,-34360.06118763746,-34361.590299200296,0.0012698413338512182,11.012988985079058,-34845.23554024586,0.001345163755478558,8.776509639574215e-05,36.456803861632515,1216.0686011603257,8.776509639574215e-05,tensor(7642.8252),42.57250337184232,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
130,130,-34845.265493931875,-34354.273484720165,-34355.81776573995,0.0012698413338512182,11.012989023368336,-34845.265493931875,0.001339115722907268,8.429363515460864e-05,36.82137190024884,1230.6543957815022,8.429363515460864e-05,tensor(7642.8252),42.707055879887726,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
131,131,-34845.29106820429,-34348.43700152072,-34349.997399687345,0.0012698413338512182,11.012989047487544,-34845.29106820429,0.0013221306209313993,6.920992018422112e-05,37.18958561925133,1245.385492945812,6.920992018422112e-05,tensor(7642.8252),42.73518422034246,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
132,132,-34845.31314117283,-34342.55012189997,-34344.12744958039,0.0012698413338512182,11.012989060242141,-34845.31314117283,0.001296252111610411,4.4689091737382114e-05,37.56148147544385,1260.262989162316,4.4689091737382114e-05,tensor(7642.8252),42.85502101190235,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
133,133,-34845.33241186997,-34336.611426830736,-34338.20638749945,0.0012698413338512182,11.012989063880752,-34845.33241186997,0.001263113758689844,1.2469801731640473e-05,37.93709629019829,1275.2880501367204,1.2469801731640473e-05,tensor(7642.8252),42.92026931684568,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
134,134,-34845.349440992766,-34330.43597561609,-34332.04928916913,0.0012698413338512182,11.012989060206076,-34845.349440992766,0.001366358212519267,0.00011620339570489569,38.31646725310027,1290.4672970722117,-2.60585147771053e-05,tensor(7642.8252),667.5426932893096,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
135,135,-34845.39006921671,-34324.493918192034,-34326.12039223382,0.0012698413338512182,11.012989127246831,-34845.39006921671,0.0012589097611135714,1.3350487279240042e-05,38.69963192563127,1305.7943955169605,1.3350487279240042e-05,tensor(7642.8252),43.13314007964411,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
136,136,-34845.424185945965,-34318.32719257556,-34319.96840677509,0.0012698413338512182,11.012989174238957,-34845.424185945965,0.0012739409917403885,3.1819745345273986e-05,39.086628244887585,1321.275479699646,3.1819745345273986e-05,tensor(7642.8252),43.22095950739807,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
137,137,-34845.453094576995,-34312.11413303321,-34313.77133520721,0.0006349206669256091,11.012989205153954,-34845.453094576995,0.0012729350699171632,3.338239548611455e-05,39.47749452733646,1336.9114358028833,3.338239548611455e-05,tensor(7642.8252),43.36459879437156,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
138,138,-34845.47783534457,-34305.852041708924,-34307.52629043293,0.0006349206669256091,11.012989223176298,-34845.47783534457,0.001258946877015796,2.1263402231852524e-05,39.87226947260982,1352.7032730396631,2.1263402231852524e-05,tensor(7642.8252),43.46487255062355,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
139,139,-34845.49924135056,-34299.5304145128,-34301.22259187379,0.0006349206669256091,11.012989230856629,-34845.49924135056,0.0012404154389888515,4.055529016144453e-06,40.27099216733592,1368.6523425318528,-1.958824213943444e-06,tensor(7642.8252),724.1801820883187,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
140,140,-34845.546789768596,-34293.116204293605,-34294.82130548209,0.0006349206669256091,11.012989297391375,-34845.546789768596,0.0012622604715012292,3.0950919608585536e-05,40.673702089009275,1384.7619858230282,3.0950919608585536e-05,tensor(7642.8252),43.6837000338603,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
141,141,-34845.586445599176,-34286.641619665716,-34288.366898373366,0.0006349206669256091,11.012989343815423,-34845.586445599176,0.0012748421891026886,4.343109321780503e-05,41.080439109899366,1401.0332331619788,4.343109321780503e-05,tensor(7642.8252),43.83650796222474,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
142,142,-34845.619786682575,-34280.11795352769,-34281.864194614966,0.0006349206669256091,11.012989374108171,-34845.619786682575,0.0012713276731799855,3.9404898416250944e-05,41.49124350099836,1417.4670275764686,3.9404898416250944e-05,tensor(7642.8252),43.98637130400336,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
143,143,-34845.64807462275,-34273.542827343816,-34275.31039271667,0.0006349206669256091,11.012989391460538,-34845.64807462275,0.0012545437460950032,2.2009273379808292e-05,41.90615593600834,1434.064438168989,2.2009273379808292e-05,tensor(7642.8252),44.07222620092902,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
144,144,-34845.6723206198,-34266.874625485325,-34268.66384535711,0.0006349206669256091,11.012989398429477,-34845.6723206198,0.0012540337496559622,2.081500405809377e-05,42.32521749536842,1450.827772820198,-6.2478702602675185e-06,tensor(7642.8252),761.7713063105009,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
145,145,-34845.723241092164,-34260.15253808416,-34261.96302932315,0.0006349206669256091,11.01298947783051,-34845.723241092164,0.0012628335888226015,2.9348449970711954e-05,42.7484696703221,1467.7591019978736,2.9348449970711954e-05,tensor(7642.8252),44.36108472324379,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
146,146,-34845.76559509432,-34253.34579845827,-34255.17799923014,0.0006349206669256091,11.0129895343676,-34845.76559509432,0.0012770472850262646,4.3147916585439816e-05,43.17595436702533,1484.860334373406,4.3147916585439816e-05,tensor(7642.8252),44.50792978408634,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
147,147,-34845.80109590272,-34246.48945697552,-34248.343784782715,0.0006349206669256091,11.01298957256461,-34845.80109590272,0.0012737806001530485,3.9338887290796265e-05,43.60771391069558,1502.1324146142185,3.9338887290796265e-05,tensor(7642.8252),44.64111412709445,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
148,148,-34845.83111359566,-34239.580354533966,-34241.457199549615,0.0006349206669256091,11.012989596052298,-34845.83111359566,0.0012563590901858582,2.1270338038448244e-05,44.043791049802536,1519.5764277293126,2.1270338038448244e-05,tensor(7642.8252),44.74189444338183,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
149,149,-34845.85674511148,-34232.55692767481,-34234.45667972593,0.0006349206669256091,11.012989607737081,-34845.85674511148,0.0012657469079937367,2.9912747123667323e-05,44.48422896030056,1537.1952616200176,-8.380264262086712e-06,tensor(7642.8252),765.4430649492001,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
150,150,-34845.90880140911,-34225.49408364294,-34227.41605879754,0.0006349206669256091,11.012989719655362,-34845.90880140911,0.0012719250887778153,3.594254667405039e-05,44.92907124990357,1554.9905520806135,3.594254667405039e-05,tensor(7642.8252),45.039785000105304,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
151,151,-34845.95206561214,-34218.32891901114,-34220.27365843927,0.0006349206669256091,11.01298980201394,-34845.95206561214,0.001292181940214554,5.585088729276322e-05,45.37836196240261,1572.9646899090694,5.585088729276322e-05,tensor(7642.8252),45.18341713184642,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
152,152,-34845.98829652843,-34211.11498222333,-34213.08296341688,0.0006349206669256091,11.012989860673674,-34845.98829652843,0.0012928799832317432,5.604791294899769e-05,45.832145582026634,1591.1185780565115,5.604791294899769e-05,tensor(7642.8252),45.32112711831961,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
153,153,-34846.01890026111,-34203.8483709769,-34205.8400359569,0.0006349206669256091,11.012989900336215,-34846.01890026111,0.0012777517560131108,4.02943478547968e-05,46.2904670378469,1609.4532830657392,4.02943478547968e-05,tensor(7642.8252),45.43240072556117,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
154,154,-34846.04500198336,-34196.525799462834,-34198.54156224064,0.0006349206669256091,11.012989924767364,-34846.04500198336,0.0012497815050969898,1.1596965123317204e-05,46.75337170822537,1627.9700067098097,1.1596965123317204e-05,tensor(7642.8252),45.52679717745798,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
155,155,-34846.067502129736,-34188.88748308501,-34190.92747091337,0.0006349206669256091,11.01298993698438,-34846.067502129736,0.0013674210411146969,0.0001285918740394549,47.22090542530763,1646.6773674967856,-2.7640640837489627e-05,tensor(7642.8252),934.6135322203806,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
156,156,-34846.12060515789,-34181.55143313258,-34183.61499472315,0.0006349206669256091,11.012990019700908,-34846.12060515789,0.0012731436331839007,3.4211232559755445e-05,47.693114479560705,1665.5673451522857,3.4211232559755445e-05,tensor(7642.8252),45.81895563386171,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
157,157,-34846.16470813968,-34173.92186654581,-34176.009377095565,0.0006349206669256091,11.012990078481927,-34846.16470813968,0.001306153001602675,6.703705730615184e-05,48.17004562435631,1684.6477881501585,6.703705730615184e-05,tensor(7642.8252),45.972563423958505,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
158,158,-34846.2016110838,-34166.24657165312,-34168.358615540164,0.0006349206669256091,11.012990118062042,-34846.2016110838,0.0013159504608714597,7.645123696420342e-05,48.65174608059988,1703.9194890594736,7.645123696420342e-05,tensor(7642.8252),46.100793184588326,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
159,159,-34846.23275428965,-34158.520329773724,-34160.65743979112,0.0006349206669256091,11.012990142237928,-34846.23275428965,0.0013069881476624112,6.694338662782684e-05,49.13826354140588,1723.3834444043614,6.694338662782684e-05,tensor(7642.8252),46.2238237396827,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
160,160,-34846.25928864184,-34150.73878379709,-34152.90145171188,0.0006349206669256091,11.012990154059812,-34846.25928864184,0.0012828258495491097,4.210327460896224e-05,49.62964617681994,1743.0408187027274,4.210327460896224e-05,tensor(7642.8252),46.314933202421415,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
161,161,-34846.282136292866,-34142.898278163455,-34145.08696334183,0.0006349206669256091,11.012990155966511,-34846.282136292866,0.0012463095003014005,4.800778697244823e-06,50.12594263858814,1762.8929154344034,4.800778697244823e-06,tensor(7642.8252),46.4095832470459,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
162,162,-34846.30203355751,-34134.53615351124,-34136.75102781715,0.0006349206669256091,11.012990149919911,-34846.30203355751,0.0014574634195690555,0.00021523533672023496,50.62720206497402,1782.954081363981,-4.2670148104662076e-05,tensor(7642.8252),957.6613490331562,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
163,163,-34846.35432509859,-34126.84560524827,-34129.08574386622,0.0006349206669256091,11.012990224006474,-34846.35432509859,0.0012626740495873495,2.03869458346162e-05,51.13347408562376,1803.205994323997,2.03869458346162e-05,tensor(7642.8252),46.6702513056389,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
164,164,-34846.39778059782,-34118.66253523999,-34120.928403891114,0.0006349206669256091,11.012990275639112,-34846.39778059782,0.001295261654019978,5.280056211631745e-05,51.644808826479995,1823.662083834421,5.280056211631745e-05,tensor(7642.8252),46.82132495567305,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
165,165,-34846.43416749498,-34110.4339011564,-34112.72616625879,0.0006349206669256091,11.01299030925768,-34846.43416749498,0.0013033492878079518,6.0494836361613125e-05,52.1612569147448,1844.323131609272,6.0494836361613125e-05,tensor(7642.8252),46.960423479883175,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
166,166,-34846.46489853077,-34102.153552735566,-34104.4728188672,0.0006349206669256091,11.01299032842491,-34846.46489853077,0.0012916329606025003,4.8207024519797415e-05,52.68286948389225,1865.190148914161,4.8207024519797415e-05,tensor(7642.8252),47.067373470868105,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
